parichay,-1003404539281,125,,2026-01-19T11:23:19+00:00,789
parichay,-1003404539281,124,,2026-01-19T11:23:19+00:00,769
parichay,-1003404539281,123,,2026-01-19T11:23:15+00:00,751
parichay,-1003404539281,122,,2026-01-19T11:23:15+00:00,725
parichay,-1003404539281,121,,2026-01-19T11:23:14+00:00,745
parichay,-1003404539281,120,,2026-01-19T11:23:13+00:00,762
parichay,-1003404539281,119,,2026-01-19T11:23:13+00:00,777
parichay,-1003404539281,118,,2026-01-15T11:22:13+00:00,796
parichay,-1003404539281,117,,2026-01-15T11:22:12+00:00,776
parichay,-1003404539281,116,,2026-01-15T11:22:08+00:00,728
parichay,-1003404539281,115,,2026-01-15T11:22:08+00:00,770
parichay,-1003404539281,114,,2026-01-15T11:22:07+00:00,760
parichay,-1003404539281,113,,2026-01-15T11:22:06+00:00,773
parichay,-1003404539281,112,,2026-01-15T11:22:05+00:00,737
parichay,-1003404539281,111,,2026-01-12T11:22:42+00:00,765
parichay,-1003404539281,110,,2026-01-12T11:22:41+00:00,787
parichay,-1003404539281,109,,2026-01-12T11:22:37+00:00,800
parichay,-1003404539281,108,,2026-01-12T11:22:36+00:00,755
parichay,-1003404539281,107,,2026-01-12T11:22:36+00:00,807
parichay,-1003404539281,106,,2026-01-12T11:22:35+00:00,799
parichay,-1003404539281,105,,2026-01-12T11:22:34+00:00,820
parichay,-1003404539281,104,,2026-01-08T11:22:49+00:00,843
parichay,-1003404539281,103,,2026-01-08T11:22:48+00:00,881
parichay,-1003404539281,102,,2026-01-08T11:22:45+00:00,883
parichay,-1003404539281,101,,2026-01-08T11:22:44+00:00,850
parichay,-1003404539281,100,,2026-01-08T11:22:44+00:00,868
parichay,-1003404539281,99,,2026-01-08T11:22:43+00:00,877
parichay,-1003404539281,98,,2026-01-08T11:22:42+00:00,932
parichay,-1003404539281,97,,2026-01-05T11:21:31+00:00,921
parichay,-1003404539281,96,,2026-01-05T11:21:30+00:00,896
parichay,-1003404539281,95,,2026-01-05T11:21:26+00:00,945
parichay,-1003404539281,94,,2026-01-05T11:21:26+00:00,958
parichay,-1003404539281,93,,2026-01-05T11:21:25+00:00,972
parichay,-1003404539281,92,,2026-01-05T11:21:24+00:00,999
parichay,-1003404539281,91,,2026-01-05T11:21:23+00:00,1072
pravesh,-1003343356200,174,,2026-02-19T11:39:12+00:00,768
pravesh,-1003343356200,173,,2026-02-19T11:39:11+00:00,743
pravesh,-1003343356200,172,,2026-02-19T11:39:10+00:00,707
pravesh,-1003343356200,171,,2026-02-19T11:39:06+00:00,726
pravesh,-1003343356200,170,,2026-02-19T11:39:05+00:00,688
pravesh,-1003343356200,169,,2026-02-19T11:39:04+00:00,742
pravesh,-1003343356200,168,,2026-02-19T11:39:03+00:00,702
pravesh,-1003343356200,167,,2026-02-19T11:39:03+00:00,716
pravesh,-1003343356200,164,,2026-02-16T11:41:56+00:00,792
pravesh,-1003343356200,163,,2026-02-16T11:41:55+00:00,790
pravesh,-1003343356200,162,,2026-02-16T11:41:55+00:00,794
pravesh,-1003343356200,161,,2026-02-16T11:41:51+00:00,745
pravesh,-1003343356200,160,,2026-02-16T11:41:50+00:00,782
pravesh,-1003343356200,159,,2026-02-16T11:41:49+00:00,731
pravesh,-1003343356200,158,,2026-02-16T11:41:48+00:00,732
pravesh,-1003343356200,157,,2026-02-16T11:41:47+00:00,692
pravesh,-1003343356200,154,,2026-02-12T11:41:09+00:00,788
pravesh,-1003343356200,153,,2026-02-12T11:41:08+00:00,789
pravesh,-1003343356200,152,,2026-02-12T11:41:04+00:00,813
pravesh,-1003343356200,151,,2026-02-12T11:41:04+00:00,832
pravesh,-1003343356200,150,,2026-02-12T11:41:03+00:00,797
pravesh,-1003343356200,149,,2026-02-12T11:41:02+00:00,801
pravesh,-1003343356200,148,,2026-02-12T11:41:02+00:00,833
pravesh,-1003343356200,145,,2026-02-09T11:46:45+00:00,831
pravesh,-1003343356200,144,,2026-02-09T11:46:45+00:00,835
pravesh,-1003343356200,143,,2026-02-09T11:46:41+00:00,799
pravesh,-1003343356200,142,,2026-02-09T11:46:40+00:00,801
pravesh,-1003343356200,141,,2026-02-09T11:46:40+00:00,804
pravesh,-1003343356200,140,,2026-02-09T11:46:39+00:00,783
pravesh,-1003343356200,139,,2026-02-09T11:46:38+00:00,775
pravesh,-1003343356200,137,,2026-02-05T11:36:42+00:00,821
pravesh,-1003343356200,136,,2026-02-05T11:36:41+00:00,777
pravesh,-1003343356200,135,,2026-02-05T11:36:37+00:00,823
pravesh,-1003343356200,134,,2026-02-05T11:36:37+00:00,797
pravesh,-1003343356200,133,,2026-02-05T11:36:36+00:00,788
pravesh,-1003343356200,132,,2026-02-05T11:36:35+00:00,773
pravesh,-1003343356200,131,,2026-02-05T11:36:34+00:00,778
pravesh,-1003343356200,130,,2026-02-02T11:36:50+00:00,895
pravesh,-1003343356200,129,,2026-02-02T11:36:50+00:00,833
pravesh,-1003343356200,128,,2026-02-02T11:36:46+00:00,825
pravesh,-1003343356200,127,,2026-02-02T11:36:45+00:00,829
pravesh,-1003343356200,126,,2026-02-02T11:36:45+00:00,846
pravesh,-1003343356200,125,,2026-02-02T11:36:44+00:00,805
pravesh,-1003343356200,124,,2026-02-02T11:36:43+00:00,819
pravesh,-1003343356200,123,,2026-01-29T11:32:46+00:00,888
pravesh,-1003343356200,122,,2026-01-29T11:32:46+00:00,908
pravesh,-1003343356200,121,,2026-01-29T11:32:42+00:00,880
pravesh,-1003343356200,120,,2026-01-29T11:32:41+00:00,895
pravesh,-1003343356200,119,,2026-01-29T11:32:41+00:00,882
pravesh,-1003343356200,118,,2026-01-29T11:32:40+00:00,868
pravesh,-1003343356200,117,,2026-01-29T11:32:40+00:00,844
pravesh,-1003343356200,115,,2026-01-26T11:22:47+00:00,881
pravesh,-1003343356200,114,,2026-01-26T11:22:46+00:00,878
pravesh,-1003343356200,113,,2026-01-26T11:22:42+00:00,870
pravesh,-1003343356200,112,,2026-01-26T11:22:42+00:00,853
pravesh,-1003343356200,111,,2026-01-26T11:22:41+00:00,864
pravesh,-1003343356200,110,,2026-01-26T11:22:40+00:00,872
pravesh,-1003343356200,109,,2026-01-26T11:22:40+00:00,874
pravesh,-1003343356200,107,,2026-01-22T11:24:48+00:00,950
pravesh,-1003343356200,106,,2026-01-22T11:24:48+00:00,905
pravesh,-1003343356200,105,,2026-01-22T11:24:44+00:00,893
pravesh,-1003343356200,104,,2026-01-22T11:24:43+00:00,933
pravesh,-1003343356200,103,,2026-01-22T11:24:43+00:00,910
pravesh,-1003343356200,102,,2026-01-22T11:24:42+00:00,919
pravesh,-1003343356200,101,,2026-01-22T11:24:41+00:00,939
pravesh,-1003343356200,100,,2026-01-19T11:23:20+00:00,933
pravesh,-1003343356200,99,,2026-01-19T11:23:19+00:00,907
pravesh,-1003343356200,98,,2026-01-19T11:23:15+00:00,954
pravesh,-1003343356200,97,,2026-01-19T11:23:15+00:00,898
pravesh,-1003343356200,96,,2026-01-19T11:23:14+00:00,950
pravesh,-1003343356200,95,,2026-01-19T11:23:13+00:00,874
pravesh,-1003343356200,94,,2026-01-19T11:23:13+00:00,920
pravesh,-1003343356200,93,,2026-01-15T11:22:13+00:00,965
pravesh,-1003343356200,92,,2026-01-15T11:22:12+00:00,948
pravesh,-1003343356200,91,,2026-01-15T11:22:08+00:00,957
pravesh,-1003343356200,90,,2026-01-15T11:22:08+00:00,931
pravesh,-1003343356200,89,,2026-01-15T11:22:07+00:00,872
pravesh,-1003343356200,88,,2026-01-15T11:22:06+00:00,970
pravesh,-1003343356200,87,,2026-01-15T11:22:05+00:00,992
pravesh,-1003343356200,86,,2026-01-12T11:22:42+00:00,953
pravesh,-1003343356200,85,,2026-01-12T11:22:41+00:00,998
pravesh,-1003343356200,84,,2026-01-12T11:22:37+00:00,1035
pravesh,-1003343356200,83,,2026-01-12T11:22:36+00:00,1038
pravesh,-1003343356200,82,,2026-01-12T11:22:36+00:00,1008
pravesh,-1003343356200,81,,2026-01-12T11:22:35+00:00,987
pravesh,-1003343356200,80,,2026-01-12T11:22:34+00:00,994
pravesh,-1003343356200,79,,2026-01-08T11:22:49+00:00,1094
pravesh,-1003343356200,78,,2026-01-08T11:22:49+00:00,1027
pravesh,-1003343356200,77,,2026-01-08T11:22:45+00:00,1069
pravesh,-1003343356200,76,,2026-01-08T11:22:44+00:00,1072
pravesh,-1003343356200,75,,2026-01-08T11:22:44+00:00,1073
pravesh,-1003343356200,74,,2026-01-08T11:22:43+00:00,1094
pravesh,-1003343356200,73,,2026-01-08T11:22:42+00:00,983
pravesh,-1003343356200,72,,2026-01-05T11:21:31+00:00,1203
pravesh,-1003343356200,71,,2026-01-05T11:21:30+00:00,1224
pravesh,-1003343356200,70,,2026-01-05T11:21:26+00:00,1214
pravesh,-1003343356200,69,,2026-01-05T11:21:26+00:00,1273
pravesh,-1003343356200,68,,2026-01-05T11:21:25+00:00,1277
pravesh,-1003343356200,67,,2026-01-05T11:21:24+00:00,1272
pravesh,-1003343356200,66,,2026-01-05T11:21:23+00:00,1334
pravin,-1003238390901,175,,2026-02-19T11:39:12+00:00,1028
pravin,-1003238390901,174,,2026-02-19T11:39:11+00:00,1001
pravin,-1003238390901,173,,2026-02-19T11:39:10+00:00,993
pravin,-1003238390901,172,,2026-02-19T11:39:06+00:00,985
pravin,-1003238390901,171,,2026-02-19T11:39:05+00:00,967
pravin,-1003238390901,170,,2026-02-19T11:39:04+00:00,1014
pravin,-1003238390901,169,,2026-02-19T11:39:03+00:00,1003
pravin,-1003238390901,168,,2026-02-19T11:39:03+00:00,1006
pravin,-1003238390901,165,,2026-02-16T11:41:56+00:00,1019
pravin,-1003238390901,164,,2026-02-16T11:41:55+00:00,988
pravin,-1003238390901,163,,2026-02-16T11:41:55+00:00,1010
pravin,-1003238390901,162,,2026-02-16T11:41:51+00:00,1017
pravin,-1003238390901,161,,2026-02-16T11:41:50+00:00,994
pravin,-1003238390901,160,,2026-02-16T11:41:49+00:00,1003
pravin,-1003238390901,159,,2026-02-16T11:41:48+00:00,1026
pravin,-1003238390901,158,,2026-02-16T11:41:47+00:00,997
pravin,-1003238390901,155,,2026-02-12T11:41:09+00:00,1022
pravin,-1003238390901,154,,2026-02-12T11:41:08+00:00,982
pravin,-1003238390901,153,,2026-02-12T11:41:04+00:00,975
pravin,-1003238390901,152,,2026-02-12T11:41:04+00:00,976
pravin,-1003238390901,151,,2026-02-12T11:41:03+00:00,991
pravin,-1003238390901,150,,2026-02-12T11:41:02+00:00,995
pravin,-1003238390901,149,,2026-02-12T11:41:02+00:00,941
pravin,-1003238390901,146,,2026-02-09T11:46:45+00:00,1010
pravin,-1003238390901,145,,2026-02-09T11:46:45+00:00,1011
pravin,-1003238390901,144,,2026-02-09T11:46:41+00:00,1025
pravin,-1003238390901,143,,2026-02-09T11:46:40+00:00,976
pravin,-1003238390901,142,,2026-02-09T11:46:40+00:00,968
pravin,-1003238390901,141,,2026-02-09T11:46:39+00:00,1012
pravin,-1003238390901,140,,2026-02-09T11:46:38+00:00,1007
pravin,-1003238390901,138,,2026-02-05T11:36:42+00:00,1031
pravin,-1003238390901,137,,2026-02-05T11:36:41+00:00,1022
pravin,-1003238390901,136,,2026-02-05T11:36:37+00:00,1038
pravin,-1003238390901,135,,2026-02-05T11:36:37+00:00,1038
pravin,-1003238390901,134,,2026-02-05T11:36:36+00:00,994
pravin,-1003238390901,133,,2026-02-05T11:36:35+00:00,1036
pravin,-1003238390901,132,,2026-02-05T11:36:34+00:00,1032
pravin,-1003238390901,131,,2026-02-02T11:36:50+00:00,1063
pravin,-1003238390901,130,,2026-02-02T11:36:50+00:00,1042
pravin,-1003238390901,129,,2026-02-02T11:36:46+00:00,1019
pravin,-1003238390901,128,,2026-02-02T11:36:45+00:00,1095
pravin,-1003238390901,127,,2026-02-02T11:36:45+00:00,1053
pravin,-1003238390901,126,,2026-02-02T11:36:44+00:00,1056
pravin,-1003238390901,125,,2026-02-02T11:36:43+00:00,1066
pravin,-1003238390901,124,,2026-01-29T11:32:46+00:00,1094
pravin,-1003238390901,123,,2026-01-29T11:32:46+00:00,1103
pravin,-1003238390901,122,,2026-01-29T11:32:42+00:00,1077
pravin,-1003238390901,121,,2026-01-29T11:32:42+00:00,1042
pravin,-1003238390901,120,,2026-01-29T11:32:41+00:00,1087
pravin,-1003238390901,119,,2026-01-29T11:32:40+00:00,1089
pravin,-1003238390901,118,,2026-01-29T11:32:40+00:00,1047
pravin,-1003238390901,116,,2026-01-26T11:22:47+00:00,1085
pravin,-1003238390901,115,,2026-01-26T11:22:46+00:00,1079
pravin,-1003238390901,114,,2026-01-26T11:22:42+00:00,1057
pravin,-1003238390901,113,,2026-01-26T11:22:42+00:00,1041
pravin,-1003238390901,112,,2026-01-26T11:22:41+00:00,1044
pravin,-1003238390901,111,,2026-01-26T11:22:40+00:00,1052
pravin,-1003238390901,110,,2026-01-26T11:22:40+00:00,991
pravin,-1003238390901,108,,2026-01-22T11:24:48+00:00,1128
pravin,-1003238390901,107,,2026-01-22T11:24:48+00:00,1154
pravin,-1003238390901,106,,2026-01-22T11:24:44+00:00,1133
pravin,-1003238390901,105,,2026-01-22T11:24:43+00:00,1124
pravin,-1003238390901,104,,2026-01-22T11:24:43+00:00,1102
pravin,-1003238390901,103,,2026-01-22T11:24:42+00:00,1160
pravin,-1003238390901,102,,2026-01-22T11:24:41+00:00,1165
pravin,-1003238390901,101,,2026-01-19T11:23:20+00:00,1189
pravin,-1003238390901,100,,2026-01-19T11:23:19+00:00,1192
pravin,-1003238390901,99,,2026-01-19T11:23:15+00:00,1192
pravin,-1003238390901,98,,2026-01-19T11:23:15+00:00,1181
pravin,-1003238390901,97,,2026-01-19T11:23:14+00:00,1136
pravin,-1003238390901,96,,2026-01-19T11:23:13+00:00,1141
pravin,-1003238390901,95,,2026-01-19T11:23:13+00:00,1137
pravin,-1003238390901,94,,2026-01-15T11:22:13+00:00,1167
pravin,-1003238390901,93,,2026-01-15T11:22:12+00:00,1117
pravin,-1003238390901,92,,2026-01-15T11:22:08+00:00,1101
pravin,-1003238390901,91,,2026-01-15T11:22:08+00:00,1154
pravin,-1003238390901,90,,2026-01-15T11:22:07+00:00,1146
pravin,-1003238390901,89,,2026-01-15T11:22:06+00:00,1165
pravin,-1003238390901,88,,2026-01-15T11:22:05+00:00,1099
pravin,-1003238390901,87,,2026-01-12T11:22:42+00:00,1214
pravin,-1003238390901,86,,2026-01-12T11:22:41+00:00,1183
pravin,-1003238390901,85,,2026-01-12T11:22:37+00:00,1212
pravin,-1003238390901,84,,2026-01-12T11:22:37+00:00,1075
pravin,-1003238390901,83,,2026-01-12T11:22:36+00:00,1183
pravin,-1003238390901,82,,2026-01-12T11:22:35+00:00,1138
pravin,-1003238390901,81,,2026-01-12T11:22:34+00:00,1186
pravin,-1003238390901,80,,2026-01-08T11:22:49+00:00,1293
pravin,-1003238390901,79,,2026-01-08T11:22:49+00:00,1294
pravin,-1003238390901,78,,2026-01-08T11:22:45+00:00,1267
pravin,-1003238390901,77,,2026-01-08T11:22:44+00:00,1320
pravin,-1003238390901,76,,2026-01-08T11:22:44+00:00,1280
pravin,-1003238390901,75,,2026-01-08T11:22:43+00:00,1202
pravin,-1003238390901,74,,2026-01-08T11:22:42+00:00,1346
pravin,-1003238390901,73,,2026-01-05T11:21:31+00:00,1250
pravin,-1003238390901,72,,2026-01-05T11:21:30+00:00,1304
pravin,-1003238390901,71,,2026-01-05T11:21:26+00:00,1442
pravin,-1003238390901,70,,2026-01-05T11:21:26+00:00,1414
pravin,-1003238390901,69,,2026-01-05T11:21:25+00:00,1502
pravin,-1003238390901,68,,2026-01-05T11:21:24+00:00,1536
pravin,-1003238390901,67,,2026-01-05T11:21:23+00:00,1580
